,Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
3771,FDO39,OUT035,3858.9768
3772,FDA13,OUT046,292.952
3773,FDO48,OUT035,4863.0032
3774,DRJ01,OUT017,1498.05
3775,FDD53,OUT018,721.0614
3776,NCT05,OUT049,4346.3424
3777,FDQ51,OUT045,1398.18
3778,FDU60,OUT013,3994.8
3779,FDC59,OUT046,639.168
3780,FDP36,OUT035,410.1328
3781,NCM19,OUT017,1215.7508
3782,FDL16,OUT035,1115.215
3783,FDE50,OUT018,2756.4120000000003
3784,NCR18,OUT013,597.2226
3785,NCD30,OUT035,1796.3284
3786,FDH31,OUT013,2992.7709999999997
3787,FDD56,OUT019,529.311
3788,FDC47,OUT049,2563.33
3789,FDZ21,OUT045,2220.4429999999998
3790,FDM01,OUT049,2255.7304
3791,FDF24,OUT013,731.0484
3792,FDW23,OUT017,341.5554
3793,FDY52,OUT018,631.8442
3794,DRH37,OUT027,308.9312
3795,DRO47,OUT027,111.1886
3796,FDR25,OUT049,3974.8259999999996
3797,FDQ24,OUT027,508.6712
3798,DRJ51,OUT018,8062.838000000001
3799,NCU06,OUT035,1088.583
3800,NCV18,OUT018,3691.1952
3801,NCC06,OUT027,647.1576
3802,FDZ01,OUT018,3095.97
3803,FDT14,OUT017,3475.4759999999997
3804,FDD11,OUT019,2277.036
3805,FDN09,OUT017,4655.2736
3806,NCO18,OUT010,2636.5679999999998
3807,FDZ50,OUT045,2006.7212
3808,FDS44,OUT013,4950.8888
3809,FDI36,OUT045,982.055
3810,FDA26,OUT010,6371.706
3811,NCY53,OUT049,1717.764
3812,FDF32,OUT049,1587.2672
3813,FDF59,OUT010,253.00400000000002
3814,FDB20,OUT046,772.328
3815,DRH11,OUT035,1547.3192
3816,FDT03,OUT049,367.5216
3817,NCH06,OUT035,1088.583
3818,FDR55,OUT049,2929.52
3819,FDI10,OUT035,2037.348
3820,FDZ12,OUT045,4516.7872
3821,FDM12,OUT049,2796.36
3822,DRB25,OUT045,3705.177
3823,NCS41,OUT013,2362.9242
3824,NCT53,OUT049,2037.348
3825,NCD55,OUT013,1168.479
3826,FDY08,OUT049,2410.8618
3827,NCP55,OUT049,743.0328
3828,FDA33,OUT013,5920.2936
3829,FDQ33,OUT013,2444.8176
3830,FDE45,OUT027,360.8636
3831,FDT26,OUT013,1017.3424
3832,NCV53,OUT049,5512.8240000000005
3833,FDK60,OUT027,277.6386
3834,NCJ29,OUT046,1414.825
3835,FDI15,OUT045,2384.8956
3836,FDX21,OUT013,1697.79
3837,FDV49,OUT019,3700.5164
3838,DRO59,OUT046,2277.036
3839,FDZ14,OUT045,1347.5792
3840,FDP32,OUT027,126.50200000000001
3841,FDC33,OUT017,3153.2288
3842,FDT14,OUT010,1557.9720000000002
3843,NCN54,OUT027,87.2198
3844,FDR57,OUT027,447.4176
3845,DRK12,OUT046,519.3240000000001
3846,FDX52,OUT049,3782.4098
3847,FDX08,OUT010,5033.448
3848,FDP10,OUT010,694.4294
3849,NCP50,OUT045,649.8208
3850,NCL06,OUT013,3644.5892
3851,FDP25,OUT013,4327.7
3852,FDE53,OUT013,1238.388
3853,FDL27,OUT017,1366.2216
3854,FDC35,OUT049,3520.0846
3855,DRJ47,OUT010,4396.9432
3856,FDD16,OUT018,3691.1952
3857,NCN42,OUT049,1765.7016
3858,FDC38,OUT027,524.6504
3859,NCO07,OUT045,1065.28
3860,FDQ20,OUT049,679.1160000000001
3861,FDI32,OUT046,1727.751
3862,FDN20,OUT010,1174.4712
3863,DRJ51,OUT027,1342.2528
3864,FDU08,OUT045,378.1744
3865,DRN37,OUT019,1018.674
3866,FDD05,OUT010,3289.052
3867,FDW15,OUT046,3629.2758
3868,FDI52,OUT046,894.8352
3869,DRM11,OUT049,5113.344
3870,NCO06,OUT045,569.259
3871,FDU38,OUT049,4138.6128
3872,FDU59,OUT018,2588.6304
3873,FDJ10,OUT046,3523.4136
3874,FDM13,OUT049,2956.152
3875,NCJ30,OUT019,3111.9492
3876,FDM45,OUT018,2716.4640000000004
3877,FDP36,OUT045,708.4112
3878,NCD30,OUT010,1388.8588
3879,FDN48,OUT017,1102.5648
3880,FDY32,OUT049,3914.9040000000005
3881,FDU47,OUT046,3006.087
3882,FDF17,OUT019,3174.5344
3883,FDP34,OUT017,3313.6866
3884,FDA47,OUT049,2577.9776
3885,DRD27,OUT027,95.2094
3886,FDW38,OUT045,999.3658
3887,FDZ15,OUT019,4287.752
3888,FDZ03,OUT027,549.285
3889,NCN19,OUT049,1328.271
3890,FDG02,OUT035,1904.1879999999999
3891,FDS31,OUT035,2544.6876
3892,FDW43,OUT019,3415.554
3893,FDZ47,OUT010,1948.1308
3894,FDO57,OUT017,3299.7048
3895,NCL07,OUT013,796.9626
3896,NCV42,OUT013,1334.2632
3897,FDP40,OUT017,1853.5872
3898,FDP48,OUT019,5779.144
3899,FDH21,OUT017,4769.1254
3900,NCP02,OUT049,744.3644
3901,FDK24,OUT049,1070.6064
3902,FDC41,OUT045,902.8248
3903,FDF08,OUT017,1230.3984
3904,FDO49,OUT017,473.3838
3905,FDS56,OUT027,1288.323
3906,FDX46,OUT018,1592.5936
3907,FDQ07,OUT013,3225.1352
3908,FDC32,OUT010,1665.8316
3909,FDT21,OUT019,2416.854
3910,FDG58,OUT045,1551.3139999999999
3911,FDW14,OUT049,1657.1762
3912,DRA12,OUT027,284.9624
3913,FDV27,OUT013,1416.8224
3914,DRD25,OUT013,1737.7379999999998
3915,DRF48,OUT027,563.2668
3916,FDX24,OUT017,1607.2412
3917,DRJ51,OUT046,4673.916
3918,FDE45,OUT045,3056.022
3919,FDE14,OUT046,2596.62
3920,FDG53,OUT045,1442.7886
3921,FDT08,OUT046,4793.76
3922,DRC27,OUT027,245.6802
3923,FDG20,OUT035,529.311
3924,FDC21,OUT046,2402.2064
3925,FDV31,OUT018,4602.0096
3926,FDB58,OUT045,1559.9694
3927,FDV23,OUT046,3004.0896
3928,FDA25,OUT019,2285.0256
3929,FDC15,OUT046,3690.5294
3930,FDU47,OUT049,2956.152
3931,FDE23,OUT013,326.242
3932,FDS08,OUT013,517.3266
3933,FDW03,OUT027,291.6204
3934,FDJ60,OUT018,1973.4312
3935,FDM34,OUT017,1867.569
3936,FDW33,OUT013,958.752
3937,FDZ40,OUT013,331.5684
3938,FDE33,OUT018,2332.2974
3939,NCC06,OUT010,1635.8706
3940,FDU11,OUT046,1687.1372
3941,FDL44,OUT017,1366.2216
3942,NCZ29,OUT017,1837.608
3943,FDG28,OUT010,3185.1872
3944,FDL12,OUT018,2043.3402
3945,FDD52,OUT017,1977.4260000000002
3946,FDO15,OUT013,1022.6688
3947,NCN29,OUT027,57.2588
3948,FDW36,OUT013,1058.622
3949,FDB21,OUT046,3653.9104
3950,FDZ28,OUT013,876.1928
3951,FDY10,OUT035,1488.7288
3952,DRG39,OUT017,377.5086
3953,FDN28,OUT013,2476.776
3954,FDV15,OUT035,1238.388
3955,DRI13,OUT035,3094.6384
3956,FDH20,OUT046,1537.9979999999998
3957,FDY51,OUT013,4136.6154
3958,FDE16,OUT013,5890.9984
3959,FDX40,OUT018,1042.6428
3960,FDC48,OUT018,4022.7636
3961,FDS14,OUT046,2034.019
3962,FDX56,OUT017,5452.901999999999
3963,FDI10,OUT046,3448.844
3964,FDI14,OUT013,2269.0464
3965,DRM48,OUT013,759.012
3966,NCH07,OUT027,159.792
3967,FDY26,OUT013,7833.8028
3968,FDD02,OUT027,250.3408
3969,FDM12,OUT046,3169.208
3970,DRF01,OUT010,3384.2614
3971,FDV36,OUT046,3289.052
3972,DRI59,OUT013,3483.4656
3973,FDV03,OUT018,6942.9624
3974,FDO39,OUT017,2581.9724
3975,NCB07,OUT018,3837.0054
3976,FDH38,OUT027,246.34599999999998
3977,FDZ13,OUT035,1071.938
3978,NCZ30,OUT046,2576.646
3979,NCA06,OUT035,388.1614
3980,FDB04,OUT049,2548.6824
3981,FDN50,OUT013,466.06
3982,NCG06,OUT049,2616.594
3983,NCY17,OUT018,864.2084
3984,FDC23,OUT046,3896.2616
3985,FDK33,OUT049,4740.496
3986,FDR03,OUT049,4687.232
3987,FDZ07,OUT045,1347.5792
3988,FDO38,OUT013,1728.4168
3989,FDS59,OUT046,2402.2064
3990,DRM11,OUT019,6308.455
3991,FDX52,OUT027,374.1796
3992,DRJ35,OUT018,1733.7432
3993,NCP53,OUT046,4278.4308
3994,FDW15,OUT019,3661.9
3995,DRI47,OUT045,286.29400000000004
3996,DRZ11,OUT035,1354.9029999999998
3997,FDS02,OUT013,2561.9984
3998,DRD49,OUT018,9133.4444
3999,FDW38,OUT049,1384.1982
4000,FDR21,OUT019,529.311
4001,FDE40,OUT013,1547.985
4002,FDI02,OUT045,1018.674
4003,FDQ04,OUT045,1480.0734
4004,FDY14,OUT017,4229.1616
4005,NCT54,OUT046,210.3928
4006,DRD25,OUT017,2263.72
4007,DRE01,OUT045,5759.17
4008,FDJ12,OUT010,1941.4728
4009,NCZ05,OUT049,210.3928
4010,DRB25,OUT019,1065.28
4011,NCC31,OUT045,3427.5384
4012,FDM16,OUT045,1655.1788
4013,DRG11,OUT049,1384.864
4014,FDV24,OUT027,433.4358
4015,FDV43,OUT046,652.484
4016,FDG05,OUT018,6515.5188
4017,FDV23,OUT010,3004.0896
4018,FDI58,OUT018,978.7260000000001
4019,FDQ11,OUT017,9275.9256
4020,FDC05,OUT027,595.2252
4021,FDF40,OUT013,4731.1748
4022,FDU02,OUT018,8062.838000000001
4023,FDT32,OUT013,5275.7992
4024,NCF06,OUT017,5956.9126
4025,FDT46,OUT013,354.2056
4026,FDR58,OUT010,814.9392
4027,FDY04,OUT046,2120.573
4028,FDT58,OUT045,1169.8106
4029,FDE46,OUT049,3453.5046
4030,DRH11,OUT017,619.194
4031,DRI51,OUT046,2931.5174
4032,FDC35,OUT017,3520.0846
4033,FDP45,OUT035,6474.2392
4034,FDC45,OUT017,3435.528
4035,FDU01,OUT045,2406.2012
4036,FDJ53,OUT010,2241.0828
4037,FDJ46,OUT017,1239.7196
4038,FDX07,OUT013,2380.235
4039,NCI30,OUT049,7370.406
4040,FDE47,OUT027,397.4826
4041,FDV48,OUT045,1414.1592
4042,FDN16,OUT019,2241.0828
4043,FDM52,OUT013,3307.6944
4044,FDA32,OUT027,862.8768
4045,FDH05,OUT017,5061.4116
4046,FDW25,OUT010,878.8560000000001
4047,FDQ09,OUT046,341.5554
4048,NCM17,OUT010,780.9834
4049,DRM59,OUT046,1691.7978
4050,FDV47,OUT027,87.2198
4051,DRE15,OUT035,1245.046
4052,FDS25,OUT010,2966.139
4053,NCZ05,OUT018,2036.0164
4054,NCV05,OUT019,1214.4192
4055,DRM37,OUT046,3941.5359999999996
4056,FDV58,OUT027,183.7608
4057,FDN22,OUT027,985.3839999999999
4058,NCO06,OUT049,569.259
4059,FDT56,OUT019,829.5868
4060,FDM02,OUT013,3046.7008
4061,FDA09,OUT046,4287.752
4062,NCC06,OUT035,2812.3392
4063,NCL54,OUT049,3415.554
4064,NCB55,OUT017,718.3982
4065,FDB12,OUT017,1045.306
4066,NCA54,OUT049,3896.2616
4067,NCS38,OUT049,458.0704
4068,FDC02,OUT049,3091.9752
4069,FDK44,OUT019,529.311
4070,FDE16,OUT035,5890.9984
4071,NCS05,OUT035,2885.5772
4072,FDZ59,OUT045,4512.1266
4073,FDI20,OUT017,3001.4264
4074,FDQ14,OUT046,1829.6184
4075,FDF53,OUT017,4152.5946
4076,FDW25,OUT017,633.8416
4077,NCQ43,OUT010,1278.336
4078,FDX52,OUT013,3848.324
4079,FDE28,OUT045,2203.798
4080,FDN15,OUT017,2444.8176
4081,FDO28,OUT017,1446.1176
4082,FDQ33,OUT045,2407.5328
4083,FDM22,OUT010,1018.674
4084,FDJ03,OUT017,680.4476
4085,FDI16,OUT045,1597.92
4086,FDI09,OUT027,1046.6376
4087,FDX55,OUT013,1306.2996
4088,FDS23,OUT027,495.3552
4089,DRC12,OUT045,2116.5782
4090,FDH41,OUT049,3520.0846
4091,FDN01,OUT013,517.3266
4092,FDV55,OUT045,3020.0688
4093,NCJ19,OUT013,491.3604
4094,NCY29,OUT010,687.1056
4095,FDP03,OUT018,3735.8038
4096,FDZ52,OUT045,1565.9616
4097,FDH31,OUT010,1709.1086
4098,FDQ19,OUT018,12117.56
4099,FDS15,OUT035,1238.388
4100,FDN32,OUT017,3135.2522
4101,FDH32,OUT049,1960.781
4102,FDF33,OUT017,1657.842
4103,FDJ22,OUT046,569.259
4104,FDG56,OUT010,804.9522
4105,FDC05,OUT046,3025.3952
4106,FDK09,OUT013,2157.192
4107,NCV29,OUT045,3803.0496
4108,NCC43,OUT019,2775.7202
4109,NCA42,OUT049,1853.5872
4110,FDC10,OUT046,458.0704
4111,FDC16,OUT013,1238.388
4112,NCL17,OUT013,1843.6002
4113,FDA51,OUT035,3467.4864
4114,FDW01,OUT017,4793.76
4115,NCF30,OUT045,894.8352
4116,FDN49,OUT013,1168.479
4117,FDY20,OUT045,966.7416
4118,FDC15,OUT045,938.778
4119,FDY24,OUT046,539.298
4120,NCG43,OUT017,522.653
4121,FDA48,OUT013,5267.8096
4122,NCF55,OUT017,564.5984
4123,FDL38,OUT049,1338.2579999999998
4124,NCQ29,OUT018,5522.811
4125,FDC34,OUT017,3299.7048
4126,FDP36,OUT027,50.6008
4127,FDN50,OUT010,466.06
4128,FDO23,OUT049,1508.037
4129,FDT56,OUT013,651.8182
4130,FDT13,OUT027,370.1848
4131,FDZ03,OUT013,1850.924
4132,FDQ03,OUT010,5061.4116
4133,FDU44,OUT045,5198.5664
4134,FDD03,OUT049,3916.2356
4135,NCH30,OUT013,1565.9616
4136,FDS60,OUT010,1438.128
4137,FDG08,OUT046,3621.2862
4138,FDX38,OUT017,871.5322
4139,FDD22,OUT017,1471.418
4140,FDW51,OUT013,6291.81
4141,FDL09,OUT017,3523.4136
4142,FDZ60,OUT045,1667.829
4143,NCH07,OUT046,1390.1904
4144,NCQ41,OUT049,3731.809
4145,FDW04,OUT049,1428.141
4146,FDI08,OUT027,498.0184
4147,FDR19,OUT019,729.051
4148,FDV13,OUT046,703.0848
4149,FDB52,OUT017,1534.0032
4150,FDZ48,OUT027,223.7088
4151,NCO14,OUT049,1070.6064
4152,FDZ50,OUT013,3831.0132
4153,FDN27,OUT019,1138.518
4154,FDQ60,OUT013,3219.8088
4155,FDR49,OUT017,1071.938
4156,DRJ35,OUT027,126.50200000000001
4157,DRI49,OUT017,1288.9888
4158,FDB47,OUT017,2508.7344
4159,FDP37,OUT010,2826.9868
4160,FDR26,OUT049,1593.9252
4161,FDY31,OUT019,2022.7004
4162,FDC11,OUT045,1133.8574
4163,DRP47,OUT035,3020.0688
4164,NCY54,OUT018,1545.9876
4165,FDR27,OUT046,2252.4014
4166,FDQ21,OUT019,1310.9602
4167,NCQ29,OUT035,4218.5088
4168,FDJ02,OUT046,2354.2688
4169,FDE21,OUT018,1832.2816
4170,FDM39,OUT046,2345.6134
4171,FDZ01,OUT017,2373.577
4172,NCB19,OUT018,2660.5368
4173,FDU03,OUT046,1277.0044
4174,FDP27,OUT049,1491.392
4175,DRF01,OUT045,3089.9778
4176,FDM03,OUT049,750.3566
4177,FDV01,OUT046,2871.5954
4178,FDS16,OUT046,3629.2758
4179,FDO45,OUT035,1086.5856
4180,NCX06,OUT035,2736.438
4181,FDP13,OUT046,579.246
4182,NCR38,OUT018,1324.942
4183,FDA01,OUT013,1545.9876
4184,FDT26,OUT017,715.0692
4185,FDD44,OUT027,256.9988
4186,FDB26,OUT013,1737.7379999999998
4187,FDP45,OUT019,6474.2392
4188,NCP55,OUT046,1464.76
4189,FDT23,OUT017,950.7624
4190,FDO51,OUT045,809.6128
4191,FDA44,OUT046,673.7896
4192,NCJ31,OUT018,9133.4444
4193,FDX37,OUT045,998.7
4194,NCD18,OUT049,4567.388
4195,FDN40,OUT027,159.792
4196,FDL33,OUT017,4247.804
4197,DRF48,OUT035,5502.8369999999995
4198,FDW08,OUT035,3002.0922
4199,FDX39,OUT018,5734.5354
4200,FDB38,OUT049,3705.8428
4201,FDY46,OUT018,3751.1172
4202,NCB06,OUT049,1390.1904
4203,FDA34,OUT035,2241.7486
4204,FDA35,OUT045,4287.752
4205,FDQ07,OUT035,4407.596
4206,FDU32,OUT045,1949.4624
4207,FDU26,OUT013,1072.6038
4208,FDU13,OUT010,1596.5884
4209,FDO09,OUT035,4218.5088
4210,FDW03,OUT019,1547.985
4211,FDB38,OUT013,3994.8
4212,FDL26,OUT010,1390.1904
4213,NCN43,OUT045,2059.9852
4214,FDH08,OUT045,3395.58
4215,NCC31,OUT019,942.7728
4216,FDH14,OUT035,2614.5966
4217,FDL40,OUT017,525.982
4218,FDD20,OUT035,1949.4624
4219,NCV53,OUT035,4086.0146
4220,FDD16,OUT045,886.8456
4221,FDP24,OUT035,1332.9316
4222,FDQ25,OUT045,4902.9512
4223,FDM38,OUT035,1037.3164
4224,NCT18,OUT010,5193.9058
4225,FDM34,OUT049,263.6568
4226,DRH37,OUT010,2897.5616
4227,NCE07,OUT013,709.077
4228,FDG12,OUT013,964.0784
4229,FDB59,OUT010,1186.4556
4230,FDS10,OUT018,4577.375
4231,FDN21,OUT010,3299.7048
4232,FDM02,OUT045,3046.7008
4233,FDO44,OUT049,1006.6896
4234,NCN17,OUT017,1922.8304
4235,FDH16,OUT018,2113.2492
4236,FDL44,OUT046,1366.2216
4237,FDY47,OUT017,1743.0644
4238,DRI39,OUT046,1102.5648
4239,NCX54,OUT018,2255.7304
4240,FDE59,OUT046,251.6724
4241,FDO46,OUT045,3848.324
4242,DRE13,OUT046,703.0848
4243,FDW14,OUT013,2051.9956
4244,FDF35,OUT046,529.311
4245,FDO50,OUT019,1505.3738
4246,DRF49,OUT017,1737.7379999999998
4247,FDT60,OUT049,1907.517
4248,FDP38,OUT045,404.8064
4249,FDA31,OUT027,433.4358
4250,FDY52,OUT010,980.0576
4251,FDD03,OUT027,731.0484
4252,FDN52,OUT018,3237.1196
4253,FDU20,OUT010,1072.6038
4254,FDD22,OUT035,1418.154
4255,NCB55,OUT019,355.5372
4256,FDN27,OUT045,2396.88
4257,FDD16,OUT013,1531.34
4258,FDW48,OUT046,3079.325
4259,DRN35,OUT045,441.4254
4260,FDX25,OUT049,4925.5884
4261,DRD49,OUT049,715.0692
4262,FDE21,OUT019,3206.4928
4263,FDN44,OUT035,1597.92
4264,DRC01,OUT049,437.4306
4265,NCK30,OUT046,6543.4824
4266,FDU39,OUT013,711.0744
4267,FDB49,OUT013,492.69199999999995
4268,FDS12,OUT045,1114.5492
4269,FDR57,OUT018,2255.7304
4270,FDX22,OUT027,1046.6376
4271,FDC60,OUT013,2529.3742
4272,NCE42,OUT049,4740.496
4273,NCK42,OUT049,2692.4952
4274,DRE01,OUT017,5759.17
4275,FDE57,OUT018,5404.9644
4276,DRK59,OUT019,1612.5676
4277,FDB10,OUT027,751.0224
4278,FDQ25,OUT046,5000.8238
4279,FDY26,OUT017,7833.8028
4280,FDG28,OUT049,5942.265
4281,FDM14,OUT049,1768.3648
4282,NCH29,OUT049,1458.102
4283,FDD48,OUT049,2796.36
4284,FDC17,OUT045,5259.82
4285,DRH49,OUT027,87.2198
4286,FDN44,OUT018,4314.384
4287,FDC29,OUT045,1342.2528
4288,DRK01,OUT019,1512.6976
4289,FDD48,OUT017,1853.5872
4290,FDB59,OUT013,4379.6324
4291,FDY45,OUT010,4993.5
4292,FDX60,OUT035,934.7832
4293,FDT09,OUT010,2097.27
4294,DRB24,OUT018,2471.4496
4295,FDL13,OUT035,2796.36
4296,FDN16,OUT035,1608.5728
4297,FDK57,OUT013,1557.9720000000002
4298,FDO22,OUT027,195.7452
4299,FDC57,OUT010,3338.987
4300,FDZ13,OUT027,229.0352
4301,FDW27,OUT013,3075.9959999999996
4302,FDX10,OUT049,659.1419999999999
4303,FDY08,OUT018,1565.9616
4304,FDA49,OUT017,1395.5168
4305,FDC32,OUT018,2406.2012
4306,FDO04,OUT035,1737.7379999999998
4307,NCZ54,OUT013,1109.2228
4308,FDY40,OUT045,605.878
4309,FDW36,OUT045,1627.881
4310,FDE11,OUT017,3146.5708
4311,DRE37,OUT045,2167.8448
4312,NCK19,OUT017,2836.308
4313,FDT19,OUT035,1211.756
4314,FDE56,OUT045,2352.9372
4315,FDZ57,OUT010,3914.9040000000005
4316,FDB35,OUT035,1561.9668
4317,FDF09,OUT010,186.424
4318,FDO34,OUT046,3342.316
4319,FDA55,OUT046,4434.228
4320,NCM18,OUT035,980.0576
4321,FDJ20,OUT019,1238.388
4322,DRQ35,OUT019,3237.1196
4323,FDG02,OUT013,1904.1879999999999
4324,NCU29,OUT018,4064.0432
4325,FDL27,OUT027,63.251000000000005
4326,NCA54,OUT035,2696.49
4327,FDJ32,OUT035,1225.072
4328,FDB21,OUT019,715.0692
4329,FDR46,OUT035,2444.8176
4330,FDZ32,OUT046,1045.306
4331,DRF36,OUT017,3415.554
4332,NCU54,OUT017,3520.0846
4333,NCI31,OUT017,790.9704
4334,DRA59,OUT035,4442.2176
4335,NCC55,OUT045,308.9312
4336,FDE44,OUT018,1078.596
4337,NCN26,OUT018,3202.498
4338,FDC11,OUT049,1133.8574
4339,FDV24,OUT035,3383.5956
4340,FDR40,OUT019,1288.9888
4341,NCQ17,OUT049,1283.6624
4342,FDC46,OUT045,2876.256
4343,NCM18,OUT046,2002.0606
4344,FDK16,OUT046,1998.7316
4345,FDI28,OUT017,1310.2944
4346,FDS11,OUT018,7158.6816
4347,DRD13,OUT046,383.5008
4348,FDL36,OUT035,1308.297
4349,FDI27,OUT013,575.2512
4350,FDJ53,OUT019,3910.9092
4351,FDS44,OUT045,3845.6608
4352,FDE28,OUT046,5061.4116
4353,FDQ33,OUT018,4815.0656
4354,FDB37,OUT017,8604.7992
4355,FDQ31,OUT045,1116.5466
4356,NCQ05,OUT046,2708.4744
4357,FDE10,OUT013,3914.9040000000005
4358,FDF38,OUT017,1015.345
4359,FDE50,OUT019,4333.6922
4360,DRG37,OUT010,3131.9232
4361,NCH06,OUT049,4567.388
4362,FDY14,OUT045,4229.1616
4363,FDO27,OUT017,2631.2416
4364,FDQ19,OUT049,4074.696
4365,FDZ26,OUT019,5331.7264
4366,FDN51,OUT013,8132.0812
4367,FDK20,OUT035,2709.8059999999996
4368,FDD40,OUT018,8912.3988
4369,DRI25,OUT018,1661.8368
4370,FDH56,OUT017,2316.984
4371,FDI36,OUT027,394.1536
4372,DRH11,OUT018,3002.758
4373,NCV18,OUT017,3579.3408
4374,DRI01,OUT049,2250.404
4375,DRE48,OUT049,396.8168
4376,FDS51,OUT035,644.4944
4377,FDM38,OUT017,1478.076
4378,FDB60,OUT027,196.41099999999997
4379,FDY58,OUT035,4950.8888
4380,FDY22,OUT045,2410.8618
4381,FDF11,OUT027,484.7024
4382,FDZ51,OUT035,1508.037
4383,FDQ45,OUT017,3844.995
4384,FDF17,OUT035,3731.809
4385,NCF31,OUT027,145.1444
4386,FDA37,OUT013,2241.0828
4387,FDO51,OUT046,628.5152
4388,FDF34,OUT013,1977.4260000000002
4389,FDD57,OUT018,4036.7454
4390,FDO37,OUT046,2684.5056
4391,FDR49,OUT049,675.1212
4392,FDS39,OUT049,2782.3782
4393,FDI48,OUT027,191.7504
4394,DRM35,OUT049,3339.6528
4395,FDV57,OUT035,5954.2494
4396,FDZ55,OUT013,1779.6834
4397,FDI28,OUT035,2220.4429999999998
4398,FDS21,OUT045,1655.1788
4399,FDT34,OUT013,418.1224
4400,DRI25,OUT035,1737.7379999999998
4401,FDT47,OUT010,777.6544
4402,DRH39,OUT045,2162.5184
4403,NCD54,OUT045,2969.468
4404,FDU16,OUT027,186.424
4405,NCW29,OUT045,259.66200000000003
4406,FDV25,OUT027,884.1824
4407,FDM56,OUT035,1419.4856
4408,FDZ04,OUT027,123.8388
4409,FDG59,OUT019,199.74
4410,FDI56,OUT045,974.0654
4411,FDS33,OUT035,2125.2336
4412,FDC23,OUT049,3896.2616
4413,FDT11,OUT049,1864.24
4414,FDG17,OUT045,3920.2304
4415,FDZ44,OUT045,820.2656
4416,FDJ52,OUT013,3425.5409999999997
4417,DRI23,OUT046,3691.1952
4418,DRE15,OUT010,986.7156
4419,NCF07,OUT013,2642.5602
4420,NCR29,OUT049,490.0288
4421,FDE44,OUT019,413.4618
4422,FDT23,OUT035,2336.958
4423,NCG06,OUT017,2878.2534
4424,NCU41,OUT010,3592.6568
4425,FDH46,OUT017,587.2356
4426,FDV31,OUT013,4234.488
4427,NCT41,OUT027,596.5568
4428,FDE22,OUT027,822.263
4429,FDC26,OUT045,1018.674
4430,DRF51,OUT017,1062.6168
4431,NCY53,OUT019,1779.0176
4432,FDY21,OUT017,982.055
4433,FDL27,OUT013,796.2968
4434,FDZ34,OUT049,2946.165
4435,NCF43,OUT010,2127.231
4436,FDC21,OUT035,1857.582
4437,FDL26,OUT013,2546.685
4438,FDT25,OUT010,1462.0968
4439,NCR30,OUT046,223.7088
4440,DRL23,OUT019,2117.244
4441,NCR05,OUT049,2768.3964
4442,NCE19,OUT018,2290.3520000000003
4443,FDY07,OUT035,633.8416
4444,FDB10,OUT017,3085.3172
4445,FDP57,OUT013,694.4294
4446,FDU48,OUT019,2665.8632
4447,FDH48,OUT035,3046.7008
4448,FDO33,OUT035,2548.6824
4449,NCU29,OUT045,2087.9488
4450,FDW35,OUT046,319.584
4451,FDH05,OUT010,5061.4116
4452,FDP26,OUT049,627.1836
4453,DRG27,OUT035,703.0848
4454,FDQ33,OUT046,1829.6184
4455,FDH20,OUT010,1488.0629999999999
4456,FDV14,OUT046,1142.5128
4457,DRD01,OUT046,644.4944
4458,NCI17,OUT049,998.7
4459,FDF39,OUT010,6474.2392
4460,FDX37,OUT046,1498.05
4461,NCX17,OUT035,5033.448
4462,FDN03,OUT013,1001.3632
4463,NCS41,OUT010,5369.0112
4464,FDH34,OUT045,3316.3498
4465,NCX53,OUT018,3179.195
4466,FDY31,OUT046,2871.5954
4467,FDD20,OUT017,1957.4520000000002
4468,FDE51,OUT045,669.1289999999999
4469,FDV27,OUT046,610.5386
4470,FDF16,OUT035,2078.6276
4471,FDZ02,OUT049,587.2356
4472,NCK05,OUT045,1655.1788
4473,FDM12,OUT027,188.4214
4474,NCA05,OUT018,906.8196
4475,FDX33,OUT045,2094.6068
4476,FDM25,OUT049,2336.958
4477,FDE41,OUT018,3494.1184
4478,FDW14,OUT045,1062.6168
4479,NCD30,OUT046,525.982
4480,FDB23,OUT010,4687.232
4481,FDF45,OUT046,1464.76
4482,FDW20,OUT017,2093.9410000000003
4483,FDF47,OUT045,3365.619
4484,NCR05,OUT019,2380.9008
4485,DRB01,OUT046,938.778
4486,FDE36,OUT013,2773.0570000000002
4487,FDU56,OUT049,2796.36
4488,FDB23,OUT049,5642.655
4489,FDN48,OUT049,1943.4702
4490,FDS43,OUT013,1323.6104
4491,NCN05,OUT013,1464.76
4492,NCL53,OUT049,2988.1104
4493,FDL56,OUT046,2247.075
4494,FDH17,OUT018,3691.1952
4495,FDP37,OUT046,2826.9868
4496,FDG09,OUT019,1314.2892
4497,FDA55,OUT045,3575.3459999999995
4498,FDX31,OUT049,3415.554
4499,FDJ41,OUT045,7084.111999999999
4500,DRC24,OUT045,1390.1904
4501,FDQ21,OUT035,1575.2828
4502,NCT54,OUT045,2848.2924
4503,FDH08,OUT049,4074.696
4504,FDY38,OUT018,7883.071999999999
4505,DRM11,OUT010,5369.0112
4506,FDG32,OUT049,4225.1668
4507,NCH18,OUT046,3185.1872
4508,FDI20,OUT035,5909.6408
4509,FDA33,OUT018,2255.7304
4510,FDN45,OUT013,1789.6704
4511,FDT45,OUT010,1018.674
4512,FDR32,OUT035,699.09
4513,FDA48,OUT017,5099.3622
