Item_Identifier,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Establishment_Year,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales
456,17.7,1,0.016593506,3,46.9034,8,2004,1,2,0,972.068
536,20.2,0,0.124261614,4,93.6462,2,1998,1,1,2,277.6386
70,7.855,0,0.011261165,11,189.5188,7,1997,1,0,0,1904.1879999999999
1033,6.36,0,0.120520818,3,45.906000000000006,8,2004,1,2,0,419.454
1034,17.0,1,0.015965308,6,229.4352,7,1997,1,0,0,4809.7392
1035,5.78,0,0.09638622699999999,12,163.5552,7,1997,1,0,0,1787.0072
1036,11.5,0,0.073029341,3,187.953,5,2002,1,2,0,2656.542
1037,13.6,1,0.043443752999999995,3,158.1946,4,1985,0,1,3,6942.9624
254,18.2,0,0.049520592999999995,3,147.3734,1,2009,0,1,1,2375.5744
1016,18.25,0,0.079152918,7,223.8062,3,1987,2,1,0,4288.4178
119,12.6,0,0.048741487,12,60.4194,3,1987,2,1,0,990.7104
1038,8.575,1,0.071958197,0,195.3794,0,1999,0,0,0,3511.4292
341,18.2,0,0.162147349,3,37.719,1,2009,0,1,1,549.285
1039,8.115,1,0.05382735,11,155.2972,2,1998,1,1,2,311.5944
1040,12.65,0,0.069565759,2,52.4324,5,2002,1,2,0,571.2564
238,17.6,0,0.056019324,7,40.0454,4,1985,0,1,3,419.454
390,8.775,0,0.10991127199999999,0,41.9428,7,1997,1,0,0,1537.9979999999998
1041,5.94,1,0.029366813,12,187.7556,8,2004,1,2,0,3755.112
1042,18.85,0,0.055347985,5,131.5284,8,2004,1,2,0,1581.9408
793,9.8,1,0.16463882975,5,49.2008,3,1987,2,1,0,657.8104
646,12.65,1,0.156926608,3,238.3538,6,2007,1,2,0,5528.1374
758,20.7,0,0.039405676,4,149.8366,1,2009,0,1,1,2267.049
790,14.65,0,0.17017651600000003,10,55.2614,3,1987,2,1,0,718.3982
455,6.695,0,0.033777628999999997,7,222.8456,4,1985,0,1,3,7073.4592
1043,15.85,0,0.057546914000000005,6,55.8956,1,2009,0,1,1,491.3604
1044,17.25,1,0.16009590099999998,3,61.5194,6,2007,1,2,0,1052.6298
429,16.0,1,0.09983272800000001,7,87.4856,6,2007,1,2,0,263.6568
200,6.32,0,0.012717946,2,40.2822,7,1997,1,0,0,628.5152
172,6.525,0,0.09027863400000001,4,86.7882,8,2004,1,2,0,1975.4286
1045,6.695,0,0.075871345,13,191.882,3,1987,2,1,0,3861.64
801,14.85,1,0.009958940999999999,6,157.963,5,2002,1,2,0,2816.3340000000003
815,17.1,0,0.032678839,7,150.7392,0,1999,0,0,0,3131.9232
791,10.3,1,0.03061079775,3,115.0176,3,1987,2,1,0,4122.6336
634,19.7,0,0.077849003,5,179.166,3,1987,2,1,0,3056.022
946,10.695,1,0.011443222,6,73.5038,0,1999,0,0,0,1478.076
305,7.285,0,0.031214809,4,177.1054,5,2002,1,2,0,2626.5809999999997
810,17.7,0,0.051146565,4,127.3678,1,2009,0,1,1,3306.3628
604,18.25,0,0.015302653000000001,6,198.0084,0,1999,0,0,0,793.6336
191,5.175,1,0.04937018,6,106.7622,2,1998,1,1,2,211.7244
1046,5.635,0,0.12667717266666667,5,148.705,0,1999,0,0,0,1198.44
837,6.035,0,0.23643360100000002,6,155.5998,2,1998,1,1,2,153.7998
1047,14.8,0,0.081372267,2,191.4846,1,2009,0,1,1,3057.3536
934,18.25,1,0.18329488,0,111.65700000000001,7,1997,1,0,0,1537.9979999999998
788,16.1,1,0.06358934,0,179.4318,1,2009,0,1,1,360.8636
338,16.75,0,0.060792265,0,170.4106,1,2009,0,1,1,513.3318
1048,17.7,1,0.16717269950000002,13,184.3924,7,1997,1,0,0,4257.1252
1049,8.88,0,0.098775709,4,208.92700000000002,0,1999,0,0,0,7130.718000000001
341,18.2,0,0.270300331,3,38.319,2,1998,1,1,2,109.85700000000001
686,11.15,0,0.119852889,0,44.9744,3,1987,2,1,0,498.0184
1050,20.0,0,0.034563936,5,45.3086,6,2007,1,2,0,490.6946
1051,7.935,0,0.031710329,4,263.091,3,1987,2,1,0,5522.811
715,20.1,0,0.074778547,0,110.7228,5,2002,1,2,0,1657.842
1052,13.65,1,0.013035608999999998,3,114.7834,8,2004,1,2,0,3455.502
343,6.635,1,0.046277955999999995,7,36.7506,1,2009,0,1,1,75.9012
1016,18.25,0,0.07937949999999999,7,226.1062,5,2002,1,2,0,6771.186
1053,11.15,0,0.073783159,14,66.0142,6,2007,1,2,0,988.7130000000001
310,19.5,0,0.01572192,4,185.6608,8,2004,1,2,0,918.804
279,6.48,0,0.033952603,6,148.2076,0,1999,0,0,0,3399.5748
1054,11.15,1,0.10522002400000001,5,102.7648,3,1987,2,1,0,1142.5128
1055,5.985,0,0.09571560800000001,7,125.8678,3,1987,2,1,0,3560.6984
1056,7.27,0,0.046822808,9,99.3384,6,2007,1,2,0,2759.0752
931,6.78,1,0.10183740299999999,3,227.5694,0,1999,0,0,0,3653.9104
1057,9.195,1,0.04731256,7,50.7666,1,2009,0,1,1,512.6659999999999
152,19.5,1,0.077108099,1,232.8958,3,1987,2,1,0,5608.6992
244,6.59,0,0.10602747400000001,3,83.9908,1,2009,0,1,1,1426.1436
1058,7.51,0,0.01742908,3,229.601,7,1997,1,0,0,6201.927
1059,13.0,0,0.073229342,4,254.1014,9,1985,1,0,2,255.0014
818,15.25,0,0.157257637,7,215.0192,9,1985,1,0,2,1078.596
1060,8.935,0,0.039988162,7,55.7298,4,1985,0,1,3,1024.6662
533,12.5,0,0.081119484,2,220.0798,8,2004,1,2,0,1322.2788
633,17.0,0,0.052421981,9,123.773,1,2009,0,1,1,1231.73
1061,7.93,0,0.070791391,9,46.4086,4,1985,0,1,3,2007.3870000000002
1040,12.65,0,0.069817659,2,53.5324,6,2007,1,2,0,830.9184
693,12.5,1,0.10997157800000001,3,82.7592,8,2004,1,2,0,577.9144
1062,18.7,1,0.09195097199999999,2,184.2292,1,2009,0,1,1,1277.0044
996,11.0,1,0.133145617,11,218.4798,7,1997,1,0,0,2203.798
1063,16.7,0,0.046609280999999995,4,248.6776,9,1985,1,0,2,495.3552
1064,7.35,0,0.028652919,3,40.5454,5,2002,1,2,0,545.2902
433,10.895,0,0.136696892,0,264.5568,3,1987,2,1,0,5536.7928
303,17.2,1,0.012002075,11,165.3184,3,1987,2,1,0,990.7104
188,15.5,1,0.025513973,5,83.7934,6,2007,1,2,0,1474.0812
1065,7.905,0,0.06419430400000001,10,229.4694,5,2002,1,2,0,2055.3246
444,9.8,0,0.013920031999999999,1,45.006,6,2007,1,2,0,792.302
319,11.6,1,0.079251097,7,79.2276,1,2009,0,1,1,649.8208
46,15.85,1,0.121043709,5,59.422,4,1985,0,1,3,1078.596
119,12.6,0,0.048545853,12,60.1194,4,1985,0,1,3,1114.5492
450,5.825,0,0.091467933,4,159.7894,8,2004,1,2,0,1294.3152
14,16.35,0,0.08339896233333334,3,196.3426,1,2009,0,1,1,1384.1982
1066,14.7,0,0.020916223,10,141.8128,8,2004,1,2,0,1869.5664
113,11.6,0,0.0479342655,1,141.9154,8,2004,1,2,0,992.7078
914,16.75,0,0.104768536,6,155.16299999999998,3,1987,2,1,0,2972.797
1067,12.5,0,0.020680498999999998,12,197.2742,3,1987,2,1,0,2587.9646
1068,12.6,1,0.123727659,0,253.0356,2,1998,1,1,2,254.3356
386,12.35,0,0.16380550900000002,4,117.6124,3,1987,2,1,0,3910.9092
74,13.35,0,0.065082452,5,93.0804,5,2002,1,2,0,2113.2492
1069,6.63,1,0.18212836300000002,5,165.65,9,1985,1,0,2,665.8
255,20.25,1,0.01871404,3,223.4772,4,1985,0,1,3,7116.0704
362,18.85,0,0.159096908,10,129.3336,9,1985,1,0,2,127.8336
1069,6.63,1,0.103935018,5,166.85,3,1987,2,1,0,5326.4
1021,6.61,1,0.029129907000000003,6,188.4898,1,2009,0,1,1,4677.245
1022,19.6,1,0.128011859,6,166.8816,8,2004,1,2,0,1845.5976
235,13.6,1,0.11985054099999999,0,234.53,6,2007,1,2,0,6524.84
929,9.5,0,0.073985248,6,252.5724,4,1985,0,1,3,3271.7412
1070,19.25,1,0.027233781000000002,2,197.511,6,2007,1,2,0,982.055
1071,5.73,0,0.079440262,1,86.7882,9,1985,1,0,2,85.8882
887,20.0,1,0.060022526,5,168.7132,5,2002,1,2,0,6426.3016
153,15.2,0,0.02110482,11,217.0824,4,1985,0,1,3,6769.8544
752,20.75,0,0.18195852399999998,6,161.0578,2,1998,1,1,2,481.3734
489,7.235,0,0.058222587,6,114.8834,0,1999,0,0,0,3340.3186
754,13.5,0,0.054723717000000005,9,36.6874,4,1985,0,1,3,1058.622
980,6.78,0,0.066724663,3,187.72400000000002,0,1999,0,0,0,1491.392
928,7.3,0,0.144167934,7,146.3076,2,1998,1,1,2,886.8456
1072,12.3,0,0.052458358,4,188.753,3,1987,2,1,0,3795.06
776,16.85,0,0.139985583,6,145.276,1,2009,0,1,1,2490.092
346,14.65,1,0.09928629800000001,6,49.8666,0,1999,0,0,0,563.9326
1073,15.6,0,0.037680711,6,123.7704,8,2004,1,2,0,3129.26
508,17.35,0,0.16806490899999998,4,176.2712,1,2009,0,1,1,1230.3984
750,16.0,0,0.090111173,0,141.3154,0,1999,0,0,0,3261.7542
1074,17.0,0,0.136286138,3,170.9106,1,2009,0,1,1,1197.7742
1075,11.5,1,0.125857678,7,100.5358,5,2002,1,2,0,2111.2518
1076,5.695,1,0.067700925,12,256.5988,7,1997,1,0,0,2055.9904
681,15.2,0,0.112896669,1,36.0848,7,1997,1,0,0,1193.1136
231,9.1,0,0.173973652,5,126.5362,3,1987,2,1,0,1761.7068
776,16.85,0,0.16780095314285712,6,146.076,6,2007,1,2,0,2636.5679999999998
1053,11.15,0,0.073516952,14,65.9142,5,2002,1,2,0,790.9704
1077,17.0,0,0.119285634,7,247.4434,3,1987,2,1,0,2980.1208
339,7.47,1,0.153011599,7,215.2218,6,2007,1,2,0,3419.5488
545,20.7,0,0.04875891,3,37.3506,7,1997,1,0,0,834.9132
68,15.6,1,0.10527616199999999,6,173.2764,8,2004,1,2,0,3779.0808
1078,17.7,1,0.122123201,2,100.7674,5,2002,1,2,0,814.9392
1012,13.0,0,0.082970667,4,60.0194,0,1999,0,0,0,1114.5492
864,14.0,1,0.029782937000000002,0,146.3786,5,2002,1,2,0,866.8716
1079,18.85,1,0.067953506,0,119.044,7,1997,1,0,0,2396.88
654,15.7,0,0.03722507,1,182.4634,8,2004,1,2,0,1999.3974
216,15.85,0,0.020487625,4,44.0112,7,1997,1,0,0,468.7232
553,6.175,1,0.179077475,2,94.3752,7,1997,1,0,0,1342.2528
153,15.2,0,0.037131628,11,216.4824,9,1985,1,0,2,218.3824
595,16.0,1,0.017547958,2,48.3718,8,2004,1,2,0,614.5334
1080,13.15,0,0.093191195,4,158.1604,6,2007,1,2,0,1426.1436
1081,16.5,1,0.079875237,3,102.7332,5,2002,1,2,0,1537.9979999999998
866,14.65,0,0.01125332,14,57.0614,6,2007,1,2,0,939.4438
780,13.5,1,0.125170423,6,261.491,3,1987,2,1,0,3418.883
840,10.1,0,0.032152004,11,50.6008,0,1999,0,0,0,404.8064
1082,11.85,1,0.056033565,5,51.4666,6,2007,1,2,0,974.0654
531,9.285,1,0.021049215,6,161.0578,5,2002,1,2,0,2406.867
232,12.8,1,0.023526504,2,223.5404,8,2004,1,2,0,5626.01
1083,6.235,0,0.020229757,4,260.8962,0,1999,0,0,0,5956.9126
93,12.15,0,0.131445848,7,246.84599999999998,5,2002,1,2,0,6404.996
1084,19.6,0,0.083862625,9,44.077,9,1985,1,0,2,216.385
1085,12.35,1,0.18614827,5,78.2328,0,1999,0,0,0,1158.492
870,9.195,1,0.20471303600000001,3,101.0016,2,1998,1,1,2,202.4032
295,16.2,0,0.036057562,3,260.3278,1,2009,0,1,1,2342.9502
305,7.285,0,0.031327838999999996,4,174.6054,6,2007,1,2,0,2976.7918
1086,7.05,1,0.055558509000000006,12,224.7088,7,1997,1,0,0,3131.9232
1087,7.905,0,0.05493533166666667,7,109.9254,9,1985,1,0,2,108.5254
313,14.5,1,0.06386355099999999,12,262.3594,7,1997,1,0,0,4448.2098
1088,13.35,0,0.021129629,0,75.7012,6,2007,1,2,0,1442.1228
708,11.5,0,0.20282439775,3,128.4652,0,1999,0,0,0,2841.6344
321,12.1,0,0.016852909,10,180.666,0,1999,0,0,0,2876.256
226,11.8,1,0.094037241,6,124.5704,1,2009,0,1,1,1001.3632
214,7.05,0,0.085312137,6,107.4912,1,2009,0,1,1,982.7208
763,19.85,0,0.053764023,15,195.7768,4,1985,0,1,3,3547.3824
1089,18.75,0,0.010365546,4,207.0954,7,1997,1,0,0,3125.9309999999996
1070,19.25,1,0.027135522000000002,2,196.31099999999998,5,2002,1,2,0,3142.5759999999996
1090,16.2,0,0.07155058439999998,11,100.57,3,1987,2,1,0,1398.18
97,8.31,1,0.11614859599999999,6,176.0028,1,2009,0,1,1,4427.57
420,13.1,0,0.075363922,0,73.8354,6,2007,1,2,0,1956.1204
830,13.5,0,0.021496402999999997,3,180.5976,7,1997,1,0,0,3078.6592
1091,11.15,1,0.085931544,6,169.679,7,1997,1,0,0,1018.674
1092,7.5,0,0.09680600800000001,4,56.2588,1,2009,0,1,1,687.1056
710,10.5,0,0.04778563,10,156.5946,4,1985,0,1,3,3787.0704
68,15.6,1,0.105725004,6,169.9764,1,2009,0,1,1,2748.4224
214,7.05,0,0.148764535,6,111.1912,9,1985,1,0,2,109.1912
980,6.78,0,0.066997921,3,186.524,6,2007,1,2,0,2609.936
534,16.0,0,0.040938155,6,141.1496,8,2004,1,2,0,4516.7872
718,13.8,1,0.014661762,11,89.1172,4,1985,0,1,3,2319.6472
710,10.5,0,0.048213766,10,159.6946,1,2009,0,1,1,3629.2758
815,17.1,0,0.032761024,7,148.8392,1,2009,0,1,1,2087.9488
876,7.535,0,0.08198411300000001,1,121.64399999999999,5,2002,1,2,0,1557.9720000000002
621,15.1,0,0.025988507999999997,7,146.6076,8,2004,1,2,0,2364.9216
621,15.1,0,0.026140452,7,149.0076,6,2007,1,2,0,4138.6128
45,10.0,0,0.025932407999999997,11,264.7226,1,2009,0,1,1,3171.8712
1093,20.85,0,0.09817040199999999,13,224.0746,6,2007,1,2,0,2243.746
1001,16.7,1,0.119439636,3,182.1976,8,2004,1,2,0,724.3904
20,8.315,1,0.059540542,5,143.6444,2,1998,1,1,2,145.1444
597,15.6,0,0.044122209,6,173.8054,9,1985,1,0,2,175.1054
247,16.75,0,0.08130482900000001,3,258.4988,8,2004,1,2,0,4111.9808
265,6.15,0,0.081014461,5,98.8384,9,1985,1,0,2,492.69199999999995
939,12.5,0,0.006775666999999999,4,42.9112,0,1999,0,0,0,1022.6688
358,6.8,0,0.03749705,5,49.9034,7,1997,1,0,0,194.4136
928,7.3,0,0.086060695,7,149.8076,3,1987,2,1,0,2808.3444
216,15.85,0,0.020519478,4,42.5112,0,1999,0,0,0,852.2239999999999
1094,12.1,1,0.061163967,1,56.5614,8,2004,1,2,0,828.921
327,9.195,1,0.07821891,2,107.6596,5,2002,1,2,0,323.5788
843,7.59,1,0.14492016,3,174.708,3,1987,2,1,0,2942.836
959,12.15,0,0.062235982999999995,13,34.5532,3,1987,2,1,0,359.532
171,19.75,1,0.030166923999999998,7,179.766,2,1998,1,1,2,719.064
391,18.85,0,0.016104504,9,130.2626,8,2004,1,2,0,2360.9268
493,12.15,0,0.01544786,7,211.2928,3,1987,2,1,0,2735.1064
770,13.1,0,0.037574137,3,174.2054,8,2004,1,2,0,3677.2134
745,10.195,0,0.106876976,6,146.7076,4,1985,0,1,3,3842.9976
320,8.985,0,0.32111501,3,100.77,9,1985,1,0,2,199.74
1095,7.895,1,0.061124625999999994,8,58.5588,3,1987,2,1,0,171.7764
616,9.8,1,0.127599399,6,118.9098,9,1985,1,0,2,120.5098
738,16.75,0,0.029785889,6,38.9822,0,1999,0,0,0,628.5152
237,16.35,0,0.10767154425,4,198.21099999999998,8,2004,1,2,0,2946.165
755,8.21,0,0.010762387,10,149.5392,8,2004,1,2,0,1789.6704
308,15.85,0,0.108206497,1,58.3904,6,2007,1,2,0,468.7232
1090,16.2,0,0.063127333,11,100.47,0,1999,0,0,0,1597.92
222,17.5,0,0.02687089,7,264.491,7,1997,1,0,0,3681.8740000000003
1096,11.15,0,0.099681705,5,107.4622,9,1985,1,0,2,317.5866
140,13.65,1,0.072898645,7,198.1426,8,2004,1,2,0,1977.4260000000002
960,11.35,1,0.06335453099999999,0,88.9856,5,2002,1,2,0,1230.3984
475,10.8,0,0.082534287,0,191.1504,8,2004,1,2,0,4410.2592
339,7.47,1,0.152024355,7,211.8218,3,1987,2,1,0,1496.0526
1097,19.85,0,0.045669235999999995,3,126.402,7,1997,1,0,0,1012.0160000000001
72,8.39,1,0.024342577999999997,7,113.6176,6,2007,1,2,0,2862.94
1098,10.8,0,0.028988287999999997,6,239.2222,0,1999,0,0,0,6692.6216
399,15.0,0,0.044908404000000006,9,140.2838,7,1997,1,0,0,1404.838
508,17.35,0,0.168329848,4,176.7712,6,2007,1,2,0,2812.3392
1099,14.1,0,0.111936685,6,198.8084,2,1998,1,1,2,992.0419999999999
1100,19.2,1,0.005620213000000001,13,226.6062,6,2007,1,2,0,5191.2426
297,15.6,0,0.117095014,7,78.067,0,1999,0,0,0,1148.505
598,20.35,0,0.248301532,6,124.1072,9,1985,1,0,2,245.0144
1101,20.5,0,0.023274107000000002,14,154.134,6,2007,1,2,0,2909.546
984,17.85,0,0.091354948,6,122.3072,9,1985,1,0,2,122.5072
369,10.6,0,0.011087128,12,41.4454,8,2004,1,2,0,1468.089
12,15.1,1,0.099839365,3,143.3786,8,2004,1,2,0,1733.7432
1102,7.035,0,0.021938403999999998,7,264.691,1,2009,0,1,1,5785.802
750,16.0,0,0.090480206,0,142.4154,6,2007,1,2,0,1985.4156
198,13.65,1,0.080640478,7,262.6936,7,1997,1,0,0,4175.8976
1103,18.85,0,0.040338009,4,246.7144,3,1987,2,1,0,6615.3888
965,6.115,1,0.007043008000000001,1,190.35299999999998,8,2004,1,2,0,569.259
566,8.96,1,0.069219165,3,196.5768,1,2009,0,1,1,2759.0752
859,19.6,0,0.039569689,6,165.9526,8,2004,1,2,0,2631.2416
494,9.195,0,0.18058808199999998,6,182.2634,2,1998,1,1,2,363.5268
352,8.97,0,0.09301462,4,52.7956,7,1997,1,0,0,1037.3164
386,12.35,0,0.274405193,4,117.1124,2,1998,1,1,2,355.5372
744,9.3,0,0.06688712299999999,7,183.9292,0,1999,0,0,0,3283.7256
1104,17.7,1,0.042468412999999997,7,162.421,8,2004,1,2,0,1468.089
150,7.27,0,0.071188446,1,111.9518,0,1999,0,0,0,1138.518
728,20.7,1,0.191008614,0,92.8436,2,1998,1,1,2,189.0872
909,16.1,1,0.15959547300000002,7,32.8558,3,1987,2,1,0,339.55800000000005
264,19.35,1,0.08690553599999999,3,78.8644,9,1985,1,0,2,314.2576
440,20.75,0,0.08918638699999999,8,193.3478,3,1987,2,1,0,6006.1818
1105,20.2,0,0.11232121800000001,4,123.6046,7,1997,1,0,0,2988.1104
1106,5.51,0,0.034668802,9,98.5726,6,2007,1,2,0,1761.7068
35,20.2,1,0.07197039371428571,3,129.0678,6,2007,1,2,0,3560.6984
740,14.7,0,0.072592873,3,48.5034,1,2009,0,1,1,874.8612
887,20.0,1,0.059889718,5,168.5132,8,2004,1,2,0,2874.9244
498,17.1,0,0.11240211800000001,4,112.986,2,1998,1,1,2,113.186
1107,11.5,0,0.029529474,9,132.6626,2,1998,1,1,2,262.3252
1054,11.15,1,0.10573663800000001,5,104.4648,1,2009,0,1,1,2181.1608
1108,16.2,0,0.044291251,7,43.3454,0,1999,0,0,0,503.3448
817,16.1,0,0.100388706,3,76.0328,0,1999,0,0,0,1853.5872
747,7.68,0,0.070556945,3,191.2162,4,1985,0,1,3,7504.2318
274,15.0,1,0.054599767,11,59.4904,1,2009,0,1,1,644.4944
884,12.8,0,0.069560905,13,263.0252,3,1987,2,1,0,2885.5772
1055,5.985,0,0.10615428,7,125.2678,8,2004,1,2,0,1017.3424
921,19.35,1,0.021453492999999997,3,120.3098,8,2004,1,2,0,2530.7058
1109,16.6,0,0.016276741,9,109.8596,1,2009,0,1,1,1617.894
1096,11.15,0,0.056656942,5,106.2622,4,1985,0,1,3,2328.9684
1036,11.5,0,0.072994847,3,189.253,0,1999,0,0,0,1328.271
1049,8.88,0,0.165073642,4,207.727,2,1998,1,1,2,209.727
993,11.6,0,0.017744998999999997,11,177.9686,7,1997,1,0,0,1244.3802
579,9.8,0,0.047453947,5,101.7016,6,2007,1,2,0,1518.024
826,9.395,1,0.17142216600000001,3,139.1838,5,2002,1,2,0,1685.8056
1110,12.3,0,0.021860985,7,193.3162,7,1997,1,0,0,3078.6592
190,16.1,0,0.023577297999999997,1,192.6846,7,1997,1,0,0,2866.2690000000002
1111,19.1,1,0.043304681,3,147.5418,2,1998,1,1,2,294.2836
1112,8.43,0,0.177971115,4,174.0422,0,1999,0,0,0,2069.3064
313,14.5,1,0.106894492,12,260.4594,2,1998,1,1,2,1046.6376
1113,8.27,1,0.127927931,1,184.8924,7,1997,1,0,0,4442.2176
1114,7.02,0,0.081623275,3,148.0734,6,2007,1,2,0,1930.1542
590,20.0,1,0.051596927,7,128.0678,5,2002,1,2,0,1780.3492
954,7.81,0,0.067592098,1,246.0486,5,2002,1,2,0,7086.1094
582,10.395,0,0.054670967,15,158.6604,9,1985,1,0,2,316.9208
1115,13.1,0,0.012089478999999998,14,189.85299999999998,3,1987,2,1,0,3415.554
153,15.2,0,0.021250527999999998,11,216.5824,5,2002,1,2,0,5241.1776
831,10.8,0,0.05843345,10,74.738,7,1997,1,0,0,1025.3319999999999
1116,12.6,0,0.05606697,15,50.7982,8,2004,1,2,0,473.3838
431,12.15,0,0.029569276000000002,4,115.015,0,1999,0,0,0,2912.875
661,7.42,0,0.0204332,6,248.9092,5,2002,1,2,0,5976.2208
81,12.6,1,0.055213280999999996,5,172.4764,9,1985,1,0,2,687.1056
1117,6.885,1,0.14080050000000002,11,111.4228,6,2007,1,2,0,2984.1156
1084,19.6,0,0.047665717,9,42.177,4,1985,0,1,3,1255.0330000000001
1118,20.25,0,0.059268885,4,246.446,6,2007,1,2,0,3695.19
983,15.3,1,0.084937098,11,214.0218,5,2002,1,2,0,1068.609
896,9.21,0,0.008778413,3,122.4414,0,1999,0,0,0,1583.9382
1119,15.6,0,0.08786075233333333,6,220.4798,1,2009,0,1,1,661.1394
936,15.35,0,0.013834247,7,62.7168,0,1999,0,0,0,958.752
935,12.15,1,0.132351411,3,190.3872,5,2002,1,2,0,2836.308
195,14.65,0,0.082955719,4,164.0552,4,1985,0,1,3,5523.4768
1120,11.395,0,0.009893817,9,50.3034,0,1999,0,0,0,972.068
224,17.1,0,0.14234115,3,111.9886,7,1997,1,0,0,3002.0922
1079,18.85,1,0.067940657,0,119.044,8,2004,1,2,0,1198.44
570,19.6,0,0.094161662,4,251.9698,7,1997,1,0,0,4566.0564
952,11.3,1,0.067107448,7,258.1962,6,2007,1,2,0,4402.9354
465,12.15,0,0.018321361,7,255.3698,4,1985,0,1,3,4819.7262
1121,5.785,1,0.038756864,3,260.7252,7,1997,1,0,0,6033.4796
1122,5.82,1,0.07725473599999999,3,257.633,3,1987,2,1,0,1537.9979999999998
916,9.0,0,0.08630486,6,168.0816,1,2009,0,1,1,2181.1608
1123,5.095,1,0.12887653699999999,6,139.1838,4,1985,0,1,3,4916.933
1095,7.895,1,0.061163967,8,59.2588,8,2004,1,2,0,801.6232
193,13.8,0,0.058220302,0,247.4802,5,2002,1,2,0,1474.0812
1124,5.44,0,0.025519534,0,238.7538,0,1999,0,0,0,3605.3070000000002
702,16.7,0,0.070133177,3,109.8912,3,1987,2,1,0,873.5296
572,19.85,0,0.025947095,4,46.9376,3,1987,2,1,0,575.2512
5,10.395,1,0.091688111,5,49.0008,6,2007,1,2,0,860.2136
104,14.15,0,0.03595178783333333,1,40.5138,9,1985,1,0,2,40.6138
1125,18.35,1,0.165101585,3,87.7882,9,1985,1,0,2,515.3292
1126,15.1,0,0.059417055,4,237.9248,0,1999,0,0,0,2133.2232
1127,20.5,0,0.036287517000000005,3,121.2756,1,2009,0,1,1,2181.1608
1073,15.6,0,0.037764268999999996,6,124.9704,5,2002,1,2,0,2253.0672
98,16.75,1,0.024848787999999997,1,39.9822,8,2004,1,2,0,746.3618
1128,10.85,0,0.162903525,6,104.9622,1,2009,0,1,1,1482.0708
8,16.2,1,0.016747538,7,98.6726,6,2007,1,2,0,1272.3438
1129,7.72,1,0.147904328,3,116.6466,2,1998,1,1,2,117.8466
1130,7.72,0,0.079904068,6,120.044,4,1985,0,1,3,4434.228
807,5.785,1,0.040325274,6,180.46599999999998,3,1987,2,1,0,719.064
788,16.1,1,0.06302467,0,181.6318,4,1985,0,1,3,1263.0226
153,15.2,0,0.021203509,11,216.3824,8,2004,1,2,0,6114.7072
990,13.1,1,0.098765906,7,196.3768,8,2004,1,2,0,2167.8448
200,6.32,0,0.012707362,2,41.0822,3,1987,2,1,0,942.7728
248,17.85,0,0.04442649,6,124.902,3,1987,2,1,0,1897.53
870,9.195,1,0.12171245900000001,3,101.2016,4,1985,0,1,3,2631.2416
146,13.85,0,0.030769458,1,141.7154,3,1987,2,1,0,2978.1234
1131,5.78,0,0.014614357,1,147.3102,1,2009,0,1,1,2332.9632
1132,9.42,1,0.076868664,7,62.1194,9,1985,1,0,2,123.8388
1117,6.885,1,0.140292495,11,108.5228,5,2002,1,2,0,1989.4104
1133,8.42,0,0.070555571,4,216.0192,8,2004,1,2,0,2372.9112
233,7.63,0,0.061409711,1,94.6436,6,2007,1,2,0,1607.2412
732,10.5,1,0.066555152,13,80.896,6,2007,1,2,0,958.752
336,7.575,0,0.092711708,0,197.7768,2,1998,1,1,2,197.0768
485,13.5,1,0.017844608999999997,6,81.396,3,1987,2,1,0,1198.44
1134,12.15,0,0.025916882999999998,13,120.244,5,2002,1,2,0,2277.036
1135,5.405,1,0.053611144000000006,11,197.7742,8,2004,1,2,0,796.2968
674,6.235,0,0.20778348300000002,4,262.291,9,1985,1,0,2,525.982
516,7.435,0,0.122837694,13,208.7638,7,1997,1,0,0,3105.9570000000003
1136,4.635,0,0.141174838,12,127.0994,5,2002,1,2,0,2826.9868
566,8.96,1,0.069078149,3,197.7768,5,2002,1,2,0,3153.2288
349,18.35,0,0.08934507400000001,4,191.9504,1,2009,0,1,1,5369.0112
753,11.65,1,0.058822142,5,173.5422,0,1999,0,0,0,3448.844
1137,10.5,0,0.07136869900000001,7,121.3098,0,1999,0,0,0,1446.1176
48,7.39,0,0.068055818,9,140.7812,1,2009,0,1,1,1567.2932
381,5.86,1,0.150122794,2,154.5314,4,1985,0,1,3,1396.1826
1138,14.0,0,0.030094192000000002,3,215.7192,7,1997,1,0,0,1078.596
11,18.5,1,0.076097035,0,145.8102,2,1998,1,1,2,291.6204
850,13.65,1,0.025973384,6,79.6302,5,2002,1,2,0,554.6114
425,14.15,0,0.039561880800000004,6,244.1828,5,2002,1,2,0,731.0484
530,10.1,1,0.053887301,3,225.6088,6,2007,1,2,0,4250.4672
1139,10.1,0,0.024262772000000002,11,117.615,1,2009,0,1,1,1514.695
988,13.85,0,0.034624103999999996,10,115.0492,0,1999,0,0,0,4054.722
157,13.1,1,0.044281996,3,178.5318,5,2002,1,2,0,3067.3406
183,18.75,0,0.052121825,9,104.82799999999999,0,1999,0,0,0,2343.616
134,14.0,1,0.135662712,7,52.06399999999999,3,1987,2,1,0,852.2239999999999
190,16.1,0,0.023613955,1,192.8846,0,1999,0,0,0,5350.3688
